nr.	cuiio	idno
1160	28350285	293933
1161	28355012	1003607010877
1162	28385148	1003604152202
1163	28391226	1003600056357
1164	28392645	1002600006034
1165	28392941	1003600135018
1166	28394801	1003600009272
1167	28397849	1003607003615
1168	28398381	1003602008763
1169	28409848	1004606000278
1170	28418646	1002611000317
1171	37018911	1003600016331
1172	37019750	1004600016408
1173	37019804	1002600046371
1174	37020167	1003600075248
1175	37020536	1003600005263
1176	37020606	1003600152684
1177	37020799	1004600028470
1178	37021161	1004600009903
1179	37021244	1003600045739
1180	37021391	1003600022806
1181	37021793	1002600009035
1182	37030711	1013602001145
1183	37050866	1003609005370
1184	37063751	1003609002830
1185	37067482	1002600019276
1186	37071325	1006600042441
1187	37075300	1003605002810
1188	37080146	1002611001679
1189	37081756	1002600019726
1190	37083251	1003600060828
1191	37083430	1003600089672
1192	37083506	1004600016361
1193	37083713	1002600012163
1194	37084055	1002600005196
1195	37084115	1003600136646
1196	37086812	1002600041088
1197	37087148	1003600043595
1198	37087183	1003600007267
1199	37087616	1002600004133
1200	37087705	1003600076131
1201	37087852	1002600011498
1202	37087912	1003600074296
1203	37105716	1002602005259
1204	37108933	1003602021180
1205	37112001	1003610000214
1206	37118185	1002600047714
1207	37118251	1003600092490
1208	37119291	1002600009622
1209	37120897	1003600111454
1210	37121201	1002601003742
1211	37121483	1002600012783
1212	37121572	1003600074218
1213	37122554	1003600028716
1214	37122815	1002600020470
1215	37123625	1003600074182
1216	37128485	1004606001334
1217	37140664	1003611002226
1218	37143119	1003606006099
1219	37149493	1004600029156
1220	37261089	1004605000112
1221	37261988	1002602005293
1222	37263705	1002600014503
1223	37264739	1003600018025
1224	37265130	1002608000865
1225	37265590	1003600062969
1226	37266307	1003600006592
1227	37266632	1003600075709
1228	37266773	1002600055490
1229	37267488	1003600026963
1230	37267620	1004600007437
1231	37267809	1003600066233
1232	37267896	1003600007935
1233	37267910	1002600040748
1234	37282980	1002611000029
1235	37288289	1003607016525
1236	37293787	1002600006001
1237	37294290	1004600049538
1238	37294404	1002600009747
1239	37295823	1003600056900
1240	37296113	1002601003166
1241	37297495	1003600091747
1242	37303793	1003600164254
1243	37304858	1002600021802
1244	37306165	1006605000736
1245	37308649	1003600067056
1246	37308721	1003605151556
1247	37366285	1008600028191
1248	37366718	1003600130677
1249	37366865	1003600120263
1250	37371139	1003600007603
1251	37373960	1002608001231
1252	37383869	1002600045570
1253	37385851	1003600004978
1254	37386394	1003600083625
1255	37386492	1003600110055
1256	37386810	1002600041206
1257	37387821	1004600041233
1258	37387979	1003600030249
1259	37391550	1003602028868
1260	37394904	1002609000530
1261	37396240	1002609001700
1262	37398380	1003611004943
1263	37398440	1002604001967
1264	37401834	1003610000052
1265	37402182	1002611001093
1266	37411985	1003600109817
1267	37418869	1002600042845
1268	37419248	1003600125073
1269	37420458	526782
1270	37420487	1003601002199
1271	37420501	1002600014031
1272	37421920	1003600117582
1273	37422115	1003600045522
1274	37424054	1004600045345
1275	37424143	1002600010505
1276	37425214	1003600108511
1277	37425527	1003600092733
1278	37425987	1002600006632
1279	37426484	1002602003691
1280	37428098	1017620000937
1281	37428460	1004600016327
1282	37433685	1003607015849
1283	37434383	1002602003543
1284	37438336	1002600038569
1285	37438694	1003600029665
1286	37438783	1003600099075
1287	37440107	1003600091585
1288	37440277	1002600003273
1289	37440461	1003600103332
1290	37442000	1002600049637
1291	37442425	1003600060655
1292	37445346	1002601002697
1293	37449095	1002600022131
1294	37450844	1003607000245
1295	37452501	1003602024240
1296	37455095	1004600062715
1297	37457007	1003600051695
1298	37458582	1002600054105
1299	37460475	1002600027435
1300	37462592	1003602003610
1301	37465937	1002600032408
1302	37466070	1003602021788
1303	37466414	1003611150792
1304	37471131	1003606008392
1305	37473532	1002605001665
1306	37474715	1003600089708
1307	37475011	1002600027756
1308	37476275	1003600018977
1309	37476980	1002600028650
1310	37477613	1003600050300
1311	37477820	1003600036861
1312	37478038	1003600168160
1313	37478179	1003600028532
1314	37479894	1007600034821
1315	37510233	1003602007250
1316	37516000	1003609009921
1317	37516388	1003603008955
1318	37518039	1002602004632
1319	37519949	1003600165033
1320	37522006	1002600047116
1321	37524318	1003600169732
1322	37524844	1002600038732
1323	37524956	1003600059314
1324	37525051	1002600055526
1325	37525468	1002600027354
1326	37525789	1004600023992
1327	37525973	1003600135937
1328	37526085	1003600097886
1329	37526576	1002600010549
1330	37527920	1002600042281
1331	37530247	1002609000390
1332	37534222	1003607011416
1333	37534676	1003602000583
1334	37535463	1003607011070
1335	37537700	1002602002432
1336	37540062	1002600023482
1337	37540858	1002600046359
1338	37541535	1002600034712
1339	37543422	1002600042915
1340	37544120	1003600102966
1341	37544433	1003600105783
1342	37544522	1002600024456
1343	37545579	1003609001903
1344	37546716	1003604010371
1345	37548833	1003600049265
1346	37549672	1003611001388
1347	37551597	1003602028938
1348	37554166	1003601002018
1349	37556146	1003607005413
1350	37559676	1004606001297
1351	37561058	1003600051547
1352	37561561	1003600169592
1353	37561667	1002600016068
1354	37562307	1003600016560
1355	37562425	1003600067425
1356	37562945	1004600019904
1357	37563130	1002600037724
1358	37564619	1002600020805
1359	37565033	1003600167901
1360	37568735	1003607009008
1361	37569798	1002601003845
1362	37577616	1002605000439
1363	37578656	1003600038197
1364	37579093	1003600015208
1365	37579437	1003600091677
1366	37580103	1003600079866
1367	37580104	1003600079866
1368	37581380	1002600031261
1369	37582043	1003600020846
1370	37583404	1003600052717
1371	37583947	1003600158826
1372	37586584	1003603002311
1373	37589989	1003602006921
1374	37596708	1003607015676
1375	37599517	1005611000732
1376	37602159	1002600034022
1377	37602627	1003600153382
1378	37603221	1002600024700
1379	37605086	1002600012923
1380	37605429	1003600046817
1381	37605494	1003600080808
1382	37606306	1002600029451
1383	37606424	1003600026653
1384	37606571	1002600032741
1385	37606697	1002600037632
1386	37609428	1003611007151
1387	37617089	1005611003342
1388	37621564	1004600018022
1389	37622239	1003600135834
1390	37623960	1003600087058
1391	37624037	1003600034627
1392	37624215	1002600056062
1393	37625114	1002600006827
1394	37625344	1002600036255
1395	37628101	1003609150524
1396	37628130	1003602016014
1397	37632485	616366
1398	37632539	1003600026996
1399	37633481	1002600036794
1400	37633591	1002600026841
1401	37634604	1002600044920
1402	37634656	1002600023688
1403	37636201	1002600028487
1404	37636371	1003600128465
1405	37636483	1002600033173
1406	37637614	1002600046315
1407	37641768	1003609011948
1408	37642740	1008611002139
1409	37650448	1003611002260
1410	37653010	1003603005622
1411	37660027	1003600098757
1412	37660799	1003600036724
1413	37662996	1002600005897
1414	37663505	1003600087586
1415	37663925	1002600029288
1416	37664597	1002600016345
1417	37665237	678454
1418	37665289	1002600039681
1419	37669198	1004607000459
1420	37669519	1003602005854
1421	37670445	1003601006050
1422	37671663	1004600018952
1423	37684105	1003600134941
1424	37684298	1003600166948
1425	37684306	1003600117076
1426	37686328	1002600018615
1427	37686357	1003600125796
1428	37686400	1003600023434
1429	37686558	1002600015061
1430	37686819	1003600028842
1431	37688296	1003600118095
1432	37689410	1003600100445
1433	37691826	1003602004156
1434	37693541	1003606011202
1435	37693972	1003601001848
1436	37695770	1004603001458
1437	37697094	1003600071505
1438	37697711	1003600089269
1439	37698136	1003600031992
1440	37698679	1003600118486
1441	37699130	1002600044676
1442	37699199	1003600092238
1443	37699727	1004601003399
1444	37700689	1002600038868
1445	37700778	1002600053256
1446	37701074	1003600016364
1447	37701128	1003600099190
1448	37701312	1003600014360
1449	37701358	1003600007946
1450	37701430	1004600030833
1451	37701571	1004600041440
1452	37702139	1007601007778
1453	37702257	1003600014902
1454	37702352	1003600033181
1455	37704990	1023606003573
1456	37705586	1003604012272
1457	37708018	1003600121123
1458	37708142	1003600010074
1459	37708461	1004600005352
1460	37708797	1003600157483
1461	37710050	1002600044425
1462	37710239	1003600080635
1463	37710914	1003600065144
1464	37711032	1003600025508
1465	37711575	1003600082385
1466	37712055	1005600007722
1467	37712349	1002600013861
1468	37712534	1003600023191
1469	37713829	1004600009545
1470	37713930	1003600009423
1471	37713976	1003600046046
1472	37714065	1003600107318
1473	37714125	1008609003658
1474	37714533	1008600048632
1475	37715277	1003600094014
1476	37715356	1003600009054
1477	37715395	1003600085434
1478	37715892	1003600166074
1479	37716354	1003600054238
1480	37716779	1002600025970
1481	37716874	1003600032195
1482	37716905	1003600020008
1483	37716972	1003600052474
1484	37717678	1003600120193
1485	37717847	1003600019044
1486	37718206	1003600102368
1487	37718229	1003600117308
1488	37718643	1003603150153
1489	37719140	1002605001540
1490	37719306	1003605004571
1491	37719967	1002600039212
1492	37719996	1003600042783
1493	37720195	1003605006139
1494	37720255	1003607008023
1495	37720433	1003602014467
1496	37720723	1004600001907
1497	37720746	1002600034664
1498	37720976	1003602005740
1499	37721007	1003602007593
1500	37721125	1003602013758
1501	37721303	1003605001536
1502	37721912	1003606011730
1503	37722202	1003600170028
1504	37722610	1002602006197
1505	37722840	1003603008450
1506	37723101	1002600011764
1507	37723638	1003600001232
1508	37723779	1002602005813
1509	37724164	1003600101947
1510	37724187	1004600057568
1511	37724266	1003600010731
1512	37724342	1002600022566
1513	37725471	1003600001520
1514	37726619	1003605005383
1515	37726855	1002606001307
1516	37727062	1003607003556
1517	37727263	1002600011605
1518	37727530	1002600049992
1519	37728245	1003603003547
1520	37728630	1004600005880
1521	37728676	1003606003711
1522	37728765	1003600028059
1523	37729026	1003608006657
1524	37729546	1003602019222
1525	37729606	1003602009896
1526	37729859	1002600030150
1527	37729983	1002600025475
1528	37730236	1003605006313
1529	37730242	1003605002979
1530	37730746	1003604012021
1531	37731135	1003602024435
1532	37731282	1003602013297
1533	37731856	1003603004430
1534	37731945	1002603001443
1535	37731997	1003603004429
1536	37738321	1003600151964
1537	37739817	1003600123312
1538	37741530	1002600008315
1539	37744149	1003603007556
1540	37744356	1002607000215
1541	37744497	1003607007462
1542	37744557	1003607001493
1543	37744818	1003602001188
1544	37745093	1003611150150
1545	37745491	1003600168252
1546	37745686	1003606006907
1547	37745982	1003602005865
1548	37745999	1003602005027
1549	37746197	1004605004165
1550	37746326	1003605007376
1551	37746616	1003600000981
1552	37747248	1003600057907
1553	37747797	1002600024939
1554	37747805	1002600028971
1555	37748124	913140
1556	37748472	1003608150136
1557	37749342	1002600043853
1558	37752383	1002601000833
1559	37756342	1002600022636
1560	37756796	8967796
1561	37757241	1003600065720
1562	37757620	1003604008055
1563	37757695	1003604012696
1564	37757703	1003604012054
1565	37758016	1002600012428
1566	37758039	1003601007150
1567	37758192	1003600104096
1568	37758252	1002600015186
1569	37758387	1002600037104
1570	37758708	1003603007589
1571	37758855	1003603005471
1572	37759228	1002600019313
1573	37759300	1003608006233
1574	37759337	1002600005727
1575	37759620	1004600006913
1576	37759850	1003605010873
1577	37760160	1003611001595
1578	37760415	1003602014940
1579	37760467	1003602005809
1580	37760705	1003600048512
1581	37760740	1003600111513
1582	37761320	1002600011166
1583	37761521	1003600034801
1584	37761857	1008602000201
1585	37761975	1008602000212
1586	37763595	1003608006532
1587	37767854	1003609009264
1588	37768517	1002600014477
1589	37768575	1003602004525
1590	37769155	1007607008571
1591	37769988	1002601001715
1592	37770023	1002600025062
1593	37770230	1002600035085
1594	37770359	1002600039304
1595	37770454	1003600084460
1596	37770885	1003600131962
1597	37770997	1003600030630
1598	37771005	1005600025649
1599	37771028	1003600026103
1600	37771790	1004600001192
1601	37771985	1002600002494
1602	37772465	1003600164771
1603	37772520	1003600014980
1604	37772602	1002600007891
1605	37773346	1003600056966
1606	37773398	1002600029163
1607	37775339	1003605005154
1608	37775820	1002600048157
1609	37776250	1003600030939
1610	37776480	1003600010225
1611	37776735	1003600101888
1612	37776764	1002600009921
1613	37776830	1003600152374
1614	37777031	1002600034804
1615	37777189	1003600017899
1616	37777386	1003606007085
1617	37778616	1002600001235
1618	37778645	1002600031113
1619	37778823	1003600079420
1620	37779024	1002600017869
1621	37779047	1002600032431
1622	37779060	1002600041860
1623	37779544	1003600068499
1624	37779774	1004600003314
1625	37780346	1003600011211
1626	37780352	1003600025450
1627	37780441	1002600008924
1628	37781073	1002600051768
1629	37781357	1003611008398
1630	37781423	1003600059761
1631	37781630	1003609009851
1632	37782865	1002600030068
1633	37783853	1002603000712
1634	37784153	1003602016092
1635	37784396	1003602006817
1636	37784410	1003602013781
1637	37784427	1004602001750
1638	37784516	1003602032661
1639	37784545	1003602008165
1640	37784551	1004607003759
1641	37784568	1003602033152
1642	37784887	1003602005669
1643	37785680	1019620005475
1644	37786159	1002600041723
1645	37786627	1006601003924
1646	37797878	1004606001895
1647	37799104	1003604152040
1648	37822139	1004600044496
1649	37822843	1003600029735
1650	37825037	1002600019151
1651	37826568	1004600025505
1652	37868383	1003611005216
1653	37879278	1003601004126
1654	37879381	1003611005489
1655	37903694	1003608000677
1656	37956532	1003600131065
1657	37956673	1002600054563
1658	37956779	1002600036451
1659	37958318	756548
1660	37961125	1002600001431
1661	37961929	1003600020134
1662	37961993	1003600098584
1663	37975914	1003600057608
1664	37979160	1003603006375
1665	37995791	1023600056647
1666	37995992	1003600088181
1667	38091040	1003611002525
1668	38098987	1023606004363
1669	38118033	1004601000228
1670	38119063	1003600029687
1671	38119850	1003600078881
1672	38119927	1003600046471
1673	38120787	1002600034424
1674	38122378	1004605000592
1675	38122480	1002611000731
1676	38129475	1002611001668
1677	38132559	1003602014696
1678	38133264	1003602034399
1679	38140100	1004606005745
1680	38145928	1003609001947
1681	38147384	1003600036458
1682	38147728	1004600015630
